word_form_id,word_form,lemma,pos,sent_id,text_numb
1,веселий,веселий,ADJF,1,1
2,цвинтар,цвинтар,NOUN,1,1
3,над,над,PREP,2,1
4,осіннім,осінній,ADJF,2,1
5,озером,озеро,NOUN,2,1
6,цей,цей,NPRO,3,1
7,став,став,NOUN,3,1
8,повісплений,повісплений,ADJF,3,1
9,осінній,осінній,ADJF,3,1
10,чорний,чорний,ADJF,3,1
11,став,став,NOUN,3,1
12,як,як,CONJ,3,1
13,антрацит,антрацит,NOUN,3,1
14,видінь,видіння,NOUN,3,1
15,і,і,CONJ,3,1
16,кремінь,кремінь,NOUN,3,1
17,крику,крик,NOUN,3,1
18,виблискує,виблискувати,VERB,3,1
19,люципера,люципер,NOUN,3,1
20,очима,око,NOUN,3,1
21,п'янке,п'янкий,ADJF,4,1
22,бездоння,бездоння,NOUN,4,1
23,лащиться,лащитися,VERB,4,1
24,до,до,PREP,4,1
25,ніг,нога,NOUN,4,1
26,криваво,криваво,ADVB,5,1
27,рветься,рватися,VERB,5,1
28,з,з,PREP,5,1
29,нього,він,NPRO,5,1
30,вороння,вороння,NOUN,5,1
31,майбутнього,майбутній,ADJF,5,1
32,летить,летіти,VERB,6,1
33,крилатолезо,крилатолезо,ADVB,6,1
34,на,на,PREP,6,1
35,утлу,утлий,ADJF,6,1
36,синь,синь,NOUN,6,1
37,високогорлі,високогорлий,ADJF,6,1
38,сосни,сосна,NOUN,6,1
39,і,і,CONJ,6,1
40,на,на,PREP,6,1
41,пропащу,пропащий,ADJF,6,1
42,голову,голова,NOUN,6,1
43,мою,мій,NPRO,6,1
44,охриплі,охриплий,ADJF,7,1
45,очі,око,NOUN,7,1
46,збіглися,збігтися,VERB,7,1
47,в,в,PREP,7,1
48,одне,один,NPRO,7,1
49,повторення,повторення,NOUN,7,1
50,оцього,оцей,NPRO,7,1
51,чорноставу,чорностав,NOUN,7,1
52,насилу,насилу,ADVB,7,1
53,вбгане,вбганий,ADJF,7,1
54,в,в,PREP,7,1
55,череп,череп,NOUN,7,1
56,неприхищенний,неприхищенний,ADJF,8,1
57,а,а,CONJ,8,1
58,чуєш,чути,VERB,8,1
59,чуєш,чути,VERB,8,1
60,протяг,протяг,NOUN,8,1
61,у,у,PREP,8,1
62,душі,душа,NOUN,8,1
63,вертеп,вертеп,NOUN,8,1
64,на,на,PREP,9,1
65,першому,перший,ADJF,9,1
66,поверсі,поверх,NOUN,9,1
67,двоє,двоє,NUMR,9,1
68,людей,люди,NOUN,9,1
69,на,на,PREP,9,1
70,другому,другий,ADJF,9,1
71,їхні,їхній,NPRO,9,1
72,тіні,тінь,NOUN,9,1
73,вправний,вправний,ADJF,10,1
74,оператор,оператор,NOUN,10,1
75,так,так,PRCL,10,1
76,освітлює,освітлювати,VERB,10,1
77,кадр,кадр,NOUN,10,1
78,що,що,CONJ,10,1
79,й,й,CONJ,10,1
80,не,не,PRCL,10,1
81,добереш,добрати,VERB,10,1
82,де,де,CONJ,10,1
83,люди,люди,NOUN,10,1
84,а,а,CONJ,10,1
85,де,де,CONJ,10,1
86,лиш,лиш,PRCL,10,1
87,тіні,тінь,NOUN,10,1
88,внизу,внизу,ADVB,11,1
89,проказують,проказувати,VERB,11,1
90,нам,ми,NPRO,11,1
91,з,з,PREP,11,1
92,тобою,ти,NPRO,11,1
93,жити,жити,VERB,11,1
94,в,в,PREP,11,1
95,любові,любов,NOUN,11,1
96,й,й,CONJ,11,1
97,радості,радість,NOUN,11,1
98,вгорі,вгорі,ADVB,12,1
99,повторюють,повторювати,VERB,12,1
100,мав,мати,VERB,12,1
101,би,би,PRCL,12,1
102,ніж,ніж,NOUN,12,1
103,зарізав,зарізати,VERB,12,1
104,би,би,PRCL,12,1
105,як,як,CONJ,12,1
106,собаку,собака,NOUN,12,1
107,потім,потім,ADVB,13,1
108,на,на,PREP,13,1
109,кін,кін,NOUN,13,1
110,виходить,виходити,VERB,13,1
111,хтось,хтось,NPRO,13,1
112,третій,третій,NUMR,13,1
113,і,і,CONJ,13,1
114,починає,починати,VERB,13,1
115,агітувати,агітувати,VERB,13,1
116,за,за,PREP,13,1
117,рай,рай,NOUN,13,1
118,що,що,CONJ,13,1
119,росте,рости,VERB,13,1
120,й,й,CONJ,13,1
121,росте,рости,VERB,13,1
122,все,весь,NPRO,13,1
123,вище,вище,ADVB,13,1
124,й,й,CONJ,13,1
125,вище,вище,ADVB,13,1
126,сніп,сніп,NOUN,14,1
127,світла,світлий,NOUN,14,1
128,зноситься,зноситися,VERB,14,1
129,в,в,PREP,14,1
130,порожню,порожній,ADJF,14,1
131,небесну,небесний,ADJF,14,1
132,твердь,твердити,VERB,14,1
133,де,де,CONJ,14,1
134,чути,чути,VERB,14,1
135,янгольські,янгольський,ADJF,14,1
136,співи,спів,NOUN,14,1
137,одним,один,NPRO,14,1
138,кипіти,кипіти,VERB,14,1
139,в,в,PREP,14,1
140,маслі,масло,NOUN,14,1
141,а,а,CONJ,14,1
142,другим,другий,ADJF,14,1
143,у,у,PREP,14,1
144,смолі,смола,NOUN,14,1
145,нарешті,нарешті,ADVB,15,1
146,починаються,починатися,VERB,15,1
147,танці,танець,NOUN,15,1
148,на,на,PREP,15,1
149,авансцену,авансцена,NOUN,15,1
150,вискакує,вискакувати,VERB,15,1
151,чорт,чорт,NOUN,15,1
152,і,і,CONJ,15,1
153,починає,починати,VERB,15,1
154,обертатися,обертатися,VERB,15,1
155,раз,раз,NOUN,16,1
156,він,він,NPRO,16,1
157,стає,ставати,VERB,16,1
158,на,на,PREP,16,1
159,ноги,нога,NOUN,16,1
160,вдруге,вдруге,ADVB,16,1
161,на,на,PREP,16,1
162,руки,рука,NOUN,16,1
163,доти,доти,ADVB,16,1
164,перевертається,перевертатися,VERB,16,1
165,поки,поки,CONJ,16,1
166,руки,рука,NOUN,16,1
167,не,не,PRCL,16,1
168,приростають,приростати,VERB,16,1
169,до,до,PREP,16,1
170,землі,земля,NOUN,16,1
171,а,а,CONJ,16,1
172,ноги,нога,NOUN,16,1
173,зависають,зависати,VERB,16,1
174,в,в,PREP,16,1
175,повітрі,повітря,NOUN,16,1
176,і,і,CONJ,17,1
177,тоді,тоді,ADVB,17,1
178,стає,ставати,VERB,17,1
179,помітно,помітно,ADVB,17,1
180,що,що,CONJ,17,1
181,обертається,обертатися,VERB,17,1
182,власне,власне,PRCL,17,1
183,тільки,тільки,PRCL,17,1
184,тулуб,тулуб,NOUN,17,1
185,мені,я,NPRO,18,1
186,здається,здаватися,VERB,18,1
187,що,що,CONJ,18,1
188,живу,жити,VERB,18,1
189,не,не,PRCL,18,1
190,я,я,NPRO,18,1
191,а,а,CONJ,18,1
192,інший,інший,NPRO,18,1
193,хтось,хтось,NPRO,18,1
194,живе,живий,ADJF,18,1
195,за,за,PREP,18,1
196,мене,я,NOUN,18,1
197,в,в,PREP,18,1
198,світі,світ,NOUN,18,1
199,в,в,PREP,18,1
200,моїй,мій,NPRO,18,1
201,подобі,подоба,NOUN,18,1
202,ні,ні,PRCL,19,1
203,очей,око,NOUN,19,1
204,ні,ні,PRCL,19,1
205,вух,вухо,NOUN,19,1
206,ні,ні,PRCL,19,1
207,рук,рука,NOUN,19,1
208,ні,ні,PRCL,19,1
209,ніг,нога,NOUN,19,1
210,ні,ні,PRCL,19,1
211,рота,рот,NOUN,19,1
212,очужілий,очужілий,ADJF,20,1
213,в,в,PREP,20,1
214,своєму,свій,NPRO,20,1
215,тілі,тіло,NOUN,20,1
216,і,і,CONJ,21,1
217,кавалок,кавалок,NOUN,21,1
218,болю,біль,NOUN,21,1
219,і,і,CONJ,21,1
220,самозамкнений,самозамкнений,ADJF,21,1
221,у,у,PREP,21,1
222,тьмущій,тьмущий,ADJF,21,1
223,тьмі,тьма,NOUN,21,1
224,завис,зависнути,VERB,21,1
225,ти,ти,NPRO,22,1
226,народившись,народившись,GRND,22,1
227,виголів,виголювати,VERB,22,1
228,лишень,лишень,PRCL,22,1
229,а,а,CONJ,22,1
230,не,не,PRCL,22,1
231,приріс,прирости,NOUN,22,1
232,до,до,PREP,22,1
233,тіла,тіло,NOUN,22,1
234,не,не,PRCL,23,1
235,дійшов,дійти,VERB,23,1
236,своєї,свій,NPRO,23,1
237,плоті,плоть,NOUN,23,1
238,тільки,тільки,PRCL,24,1
239,перехожий,перехожий,NOUN,24,1
240,межисвітів,межисвіт,NOUN,24,1
241,ворушишся,ворушитися,VERB,24,1
242,на,на,PREP,24,1
243,споді,спід,NOUN,24,1
244,чужого,чужий,ADJF,24,1
245,існування,існування,NOUN,24,1
246,сто,сто,NUMR,25,1
247,ночей,ніч,NOUN,25,1
248,попереду,попереду,ADVB,25,1
249,і,і,CONJ,25,1
250,сто,сто,NUMR,25,1
251,ночей,ніч,NOUN,25,1
252,позаду,позаду,ADVB,25,1
253,а,а,CONJ,25,1
254,межи,межи,PREP,25,1
255,ними,вони,NPRO,25,1
256,лялечка,лялечка,NOUN,25,1
257,німа,німий,ADJF,25,1
258,розпечена,розпечений,ADJF,25,1
259,аж,аж,PRCL,25,1
260,біла,біла,NOUN,25,1
261,з,з,PREP,25,1
262,самоболю,самобіль,NOUN,25,1
263,як,як,CONJ,25,1
264,цятка,цятка,NOUN,25,1
265,пекла,пекло,NOUN,25,1
266,лаконічний,лаконічний,ADJF,25,1
267,крик,крик,NOUN,25,1
268,усесвіту,усесвіт,NOUN,25,1
269,маленький,маленький,ADJF,25,1
270,шротик,шротик,NOUN,25,1
271,сонця,сонце,NOUN,25,1
272,зчужілий,зчужілити,VERB,25,1
273,і,і,CONJ,25,1
274,заблуканий,заблуканий,ADJF,25,1
275,у,у,PREP,25,1
276,тілі,тіло,NOUN,25,1
277,ти,ти,NPRO,26,1
278,ждеш,ждати,VERB,26,1
279,іще,іще,ADVB,26,1
280,народження,народження,NOUN,26,1
281,для,для,PREP,26,1
282,себе,себе,NPRO,26,1
283,а,а,CONJ,26,1
284,смерть,смерть,NOUN,26,1
285,ввійшла,ввійти,VERB,26,1
286,у,у,PREP,26,1
287,тебе,ти,NPRO,26,1
288,вже,вже,ADVB,26,1
289,давно,давно,ADVB,26,1
290,порідшала,порідшати,VERB,27,1
291,земна,земний,ADJF,27,1
292,тужава,тужавий,ADJF,27,1
293,твердь,твердити,VERB,27,1
294,міський,міський,ADJF,27,1
295,мурашник,мурашник,NOUN,27,1
296,поточив,поточити,VERB,27,1
297,планету,планета,NOUN,27,1
298,міліціонери,міліціонер,NOUN,28,1
299,фізики,фізик,NOUN,28,1
300,поети,поет,NOUN,28,1
301,вигадливо,вигадливо,ADVB,28,1
302,майструють,майструвати,VERB,28,1
303,власну,власний,ADJF,28,1
304,смерть,смерть,NOUN,28,1
305,протрухлий,протрухлий,ADJF,29,1
306,український,український,ADJF,29,1
307,материк,материк,NOUN,29,1
308,росте,рости,VERB,29,1
309,як,як,CONJ,29,1
310,гриб,гриб,NOUN,29,1
311,вже,вже,ADVB,30,1
312,навіть,навіть,PRCL,30,1
313,немовлятко,немовлятко,NOUN,30,1
314,й,й,CONJ,30,1
315,те,той,NPRO,30,1
316,обіцяє,обіцяти,VERB,30,1
317,стати,стати,VERB,30,1
318,нашим,наш,NPRO,30,1
319,катом,кат,NOUN,30,1
320,і,і,CONJ,30,1
321,порубати,порубати,VERB,30,1
322,віковий,віковий,ADJF,30,1
323,поріг,поріг,NOUN,30,1
324,дідівським,дідівський,ADJF,30,1
325,вимшілий,вимшілий,ADJF,30,1
326,патріотизмом,патріотизм,NOUN,30,1
327,де,де,CONJ,30,1
328,зрідка,зрідка,ADVB,30,1
329,тільки,тільки,PRCL,30,1
330,човгання,човгання,NOUN,30,1
331,чобіт,чобіт,NOUN,30,1
332,нагадує,нагадувати,VERB,30,1
333,іще,іще,ADVB,30,1
334,існує,існувати,VERB,30,1
335,світ,світ,NOUN,30,1
336,справіку,справіку,ADVB,30,1
337,заборонений,заборонений,ADJF,30,1
338,як,як,CONJ,30,1
339,схизма,схизма,NOUN,30,1
340,ця,цей,NPRO,31,1
341,твердь,твердити,VERB,31,1
342,земна,земний,ADJF,31,1
343,трухлявіє,трухлявіти,VERB,31,1
344,щодня,щодня,ADVB,31,1
345,а,а,CONJ,31,1
346,ми,ми,NPRO,31,1
347,все,весь,NPRO,31,1
348,визначаємось,визначатися,VERB,31,1
349,до,до,PREP,32,1
350,суті,суть,NOUN,32,1
351,доходимо,доходити,VERB,32,1
352,і,і,CONJ,33,1
353,господом,господь,NOUN,33,1
354,забуті,забутий,ADJF,33,1
355,вітчизни,вітчизна,NOUN,33,1
356,просимо,просити,VERB,33,1
357,як,як,CONJ,33,1
358,подання,подання,NOUN,33,1
359,біля,біля,PREP,34,1
360,метро,метро,NOUN,34,1
361,хрещатик,хрещатик,NOUN,34,1
362,щоранку,щоранку,ADVB,34,1
363,зупиняється,зупинятися,VERB,34,1
364,дитячий,дитячий,ADJF,34,1
365,візок,візок,NOUN,34,1
366,двірничка,двірничка,NOUN,35,1
367,вибирає,вибирати,VERB,35,1
368,з,з,PREP,35,1
369,чавунних,чавунний,ADJF,35,1
370,урн,урна,NOUN,35,1
371,накиданий,накиданий,ADJF,35,1
372,мотлох,мотлох,NOUN,35,1
373,старі,старий,ADJF,35,1
374,газети,газета,NOUN,35,1
375,ганчір'я,ганчір'я,NOUN,35,1
376,коробки,коробка,NOUN,35,1
377,з-під,з-під,PREP,35,1
378,сірників,сірник,NOUN,35,1
379,недокурки,недокурок,NOUN,35,1
380,навантажить,навантажити,VERB,35,1
381,ними,вони,NPRO,35,1
382,візок,візок,NOUN,35,1
383,і,і,CONJ,35,1
384,сквером,сквер,NOUN,35,1
385,каштанів,каштан,NOUN,35,1
386,рушає,рушати,VERB,35,1
387,далі,далі,ADVB,35,1
388,а,а,CONJ,36,1
389,сьогодні,сьогодні,ADVB,36,1
390,напередодні,напередодні,ADVB,36,1
391,свята,свято,NOUN,36,1
392,вона,вона,NPRO,36,1
393,вбрала,вбрати,VERB,36,1
394,найкращу,найкращий,ADJF,36,1
395,спідницю,спідниця,NOUN,36,1
396,з,з,PREP,36,1
397,сатину,сатин,NOUN,36,1
398,новенькі,новенький,ADJF,36,1
399,черевики,черевик,NOUN,36,1
400,й,й,CONJ,36,1
401,фуфайку,фуфайка,NOUN,36,1
402,навіть,навіть,PRCL,36,1
403,візок,візок,NOUN,36,1
404,прикрасила,прикрасити,VERB,36,1
405,штучними,штучний,ADJF,36,1
406,квітами,квіти,NOUN,36,1
407,з,з,PREP,36,1
408,поролону,поролон,NOUN,36,1
409,усмішка,усмішка,NOUN,37,1
410,і,і,CONJ,37,1
411,задума,задума,NOUN,37,1
412,на,на,PREP,37,1
413,її,вона,NPRO,37,1
414,обличчі,обличчя,NOUN,37,1
415,творить,творити,VERB,37,1
416,рівновагу,рівновага,NOUN,37,1
417,щастя,щастя,NOUN,37,1
418,посадити,посадити,VERB,38,1
419,деревце,деревце,NOUN,38,1
420,залишити,залишити,VERB,38,1
421,про,про,PREP,38,1
422,себе,себе,NPRO,38,1
423,найкращу,найкращий,ADJF,38,1
424,пам'ять,пам'ять,NOUN,38,1
425,і,і,CONJ,39,1
426,вони,вони,NPRO,39,1
427,стали,стати,VERB,39,1
428,висаджувати,висаджувати,VERB,39,1
429,вздовж,вздовж,PREP,39,1
430,колючого,колючий,ADJF,39,1
431,дроту,дріт,NOUN,39,1
432,квіти,квіти,NOUN,39,1
433,кущі,кущ,NOUN,39,1
434,дерева,дерево,NOUN,39,1
435,дикий,дикий,ADJF,40,1
436,виноград,виноград,NOUN,40,1
437,обснував,обснувати,VERB,40,1
438,гострі,гострий,ADJF,40,1
439,шпичаки,шпичак,NOUN,40,1
440,розвісив,розвісити,VERB,40,1
441,лапате,лапатий,ADJF,40,1
442,листя,листя,NOUN,40,1
443,і,і,CONJ,40,1
444,навіть,навіть,PRCL,40,1
445,попускав,попускати,VERB,40,1
446,синюваті,синюватий,ADJF,40,1
447,грони,гроно,NOUN,40,1
448,повився,повитися,VERB,40,1
449,повій,повія,NOUN,40,1
450,трублячи,трублячи,GRND,40,1
451,в,в,PREP,40,1
452,поблідлі,поблідлий,ADJF,40,1
453,сурми,сурма,NOUN,40,1
454,ніжності,ніжність,NOUN,40,1
455,коло,коло,PREP,41,1
456,горожі,горожа,NOUN,41,1
457,порозпускались,порозпускатися,VERB,41,1
458,такі,такий,NPRO,41,1
459,півники,півник,NOUN,41,1
460,півонії,півонія,NOUN,41,1
461,жоржини,жоржина,NOUN,41,1
462,що,що,CONJ,41,1
463,заберуть,забрати,VERB,41,1
464,очі,око,NOUN,41,1
465,і,і,CONJ,41,1
466,не,не,PRCL,41,1
467,повернуть,повернути,VERB,41,1
468,начальство,начальство,NOUN,42,1
469,перевіряючи,перевіряючи,GRND,42,1
470,як,як,CONJ,42,1
471,вони,вони,NPRO,42,1
472,виконують,виконувати,VERB,42,1
473,взяті,взятий,ADJF,42,1
474,соцзобов'язання,соцзобов'язання,NOUN,42,1
475,завжди,завжди,ADVB,42,1
476,ставило,ставити,VERB,42,1
477,проти,проти,ADVB,42,1
478,графи,граф,NOUN,42,1
479,заходи,захід,NOUN,42,1
480,по,по,PREP,42,1
481,естетичному,естетичний,ADJF,42,1
482,вихованню,виховання,NOUN,42,1
483,ув'язнених,ув'язнений,ADJF,42,1
484,ведеться,вестися,VERB,42,1
485,на,на,PREP,42,1
486,високому,високий,ADJF,42,1
487,ідейно-політичному,ідейно-політичний,ADJF,42,1
488,рівні,рівний,ADJF,42,1
489,одні,один,NPRO,43,1
490,тільки,тільки,PRCL,43,1
491,підписи,підпис,NOUN,43,1
492,високого,високий,ADJF,43,1
493,начальства,начальство,NOUN,43,1
494,їм,їсти,VERB,43,1
495,нагадували,нагадувати,VERB,43,1
496,забуті,забутий,ADJF,43,1
497,шпичаки,шпичак,NOUN,43,1
498,дроту,дріт,NOUN,43,1
499,їх,вони,NPRO,44,1
500,було,бути,VERB,44,1
501,двоє,двоє,NUMR,44,1
502,прибиральниця,прибиральниця,NOUN,44,1
503,і,і,CONJ,44,1
504,двірник,двірник,NOUN,44,1
505,вони,вони,NPRO,45,1
506,сиділи,сидіти,VERB,45,1
507,на,на,PREP,45,1
508,володимирській,володимирський,ADJF,45,1
509,гірці,гірка,NOUN,45,1
510,там,там,ADVB,45,1
511,де,де,CONJ,45,1
512,видно,видно,PRED,45,1
513,увесь,увесь,NPRO,45,1
514,труханів,труханів,ADJF,45,1
515,острів,острів,NOUN,45,1
516,дарницю,дарниця,NOUN,45,1
517,і,і,CONJ,45,1
518,навіть,навіть,PRCL,45,1
519,поближні,поближній,ADJF,45,1
520,трамваї,трамвай,NOUN,45,1
521,і,і,CONJ,45,1
522,жваво,жваво,ADVB,45,1
523,обговорювали,обговорювати,VERB,45,1
524,замацану,замацаний,ADJF,45,1
525,статтю,стаття,NOUN,45,1
526,як,як,CONJ,45,1
527,ми,ми,NPRO,45,1
528,готуємо,готувати,VERB,45,1
529,пленум,пленум,NOUN,45,1
530,райкому,райком,NOUN,45,1
531,між,між,PREP,46,1
532,ними,вони,NPRO,46,1
533,спалахнула,спалахнути,VERB,46,1
534,жвава,жвавий,ADJF,46,1
535,дискусія,дискусія,NOUN,46,1
536,в,в,PREP,46,1
537,якому,який,NPRO,46,1
538,районі,район,NOUN,46,1
539,міста,місто,NOUN,46,1
540,пленуми,пленум,NOUN,46,1
541,проводяться,проводитися,VERB,46,1
542,якнайкраще,якнайкраще,ADVB,46,1
543,двірник,двірник,NOUN,47,1
544,був,бути,VERB,47,1
545,настирливий,настирливий,ADJF,47,1
546,але,але,CONJ,47,1
547,прибиральниця,прибиральниця,NOUN,47,1
548,не,не,PRCL,47,1
549,здавалась,здаватися,VERB,47,1
550,по,по,PREP,47,1
551,пам'яті,пам'ять,NOUN,47,1
552,вона,вона,NPRO,47,1
553,цитувала,цитувати,VERB,47,1
554,брєжнєва,брєжнєв,NOUN,47,1
555,докази,доказ,NOUN,48,1
556,її,вона,NPRO,48,1
557,майже,майже,ADVB,48,1
558,незаперечні,незаперечний,ADJF,48,1
559,таки,таки,PRCL,48,1
560,справляли,справляти,VERB,48,1
561,враження,враження,NOUN,48,1
562,бо,бо,PRCL,48,1
563,двірник,двірник,NOUN,48,1
564,скільки,скільки,NUMR,48,1
565,не,не,PRCL,48,1
566,опирався,опиратися,VERB,48,1
567,мусив,мусити,VERB,48,1
568,був,бути,VERB,48,1
569,здатися,здатися,VERB,48,1
570,з,з,PREP,49,1
571,кишені,кишеня,NOUN,49,1
572,він,він,NPRO,49,1
573,дістав,дістати,VERB,49,1
574,загорнений,загорнений,ADJF,49,1
575,у,у,PREP,49,1
576,газету,газета,NOUN,49,1
577,сніданок,сніданок,NOUN,49,1
578,цибулю,цибуля,NOUN,49,1
579,хліб,хліб,NOUN,49,1
580,кусень,кусень,NOUN,49,1
581,сала,сало,NOUN,49,1
582,й,й,CONJ,49,1
583,пляшку,пляшка,NOUN,49,1
584,води,вода,NOUN,49,1
585,щедро,щедро,ADVB,49,1
586,розполовинив,розполовинити,VERB,49,1
587,віддавши,віддавши,GRND,49,1
588,їй,вона,NPRO,49,1
589,більшу,більший,ADJF,49,1
590,частину,частина,NOUN,49,1
591,хліба,хліб,NOUN,49,1
592,цибулі,цибуля,NOUN,49,1
593,і,і,CONJ,49,1
594,навіть,навіть,PRCL,49,1
595,сала,сало,NOUN,49,1
596,поївши,поївши,GRND,50,1
597,й,й,CONJ,50,1
598,попивши,попивши,GRND,50,1
599,прибиральниця,прибиральниця,NOUN,50,1
600,дістала,дістати,VERB,50,1
601,з-за,з-за,PREP,50,1
602,пазухи,падати,NOUN,50,1
603,зашмарованого,зашмарований,ADJF,50,1
604,вузлика,вузлик,NOUN,50,1
605,висипала,висипати,VERB,50,1
606,в,в,PREP,50,1
607,жменю,жменя,NOUN,50,1
608,дріб'язок,дріб'язок,NOUN,50,1
609,піднесла,піднести,VERB,50,1
610,до,до,PREP,50,1
611,очей,око,NOUN,50,1
612,і,і,CONJ,50,1
613,стала,стати,VERB,50,1
614,підраховувати,підраховувати,VERB,50,1
615,навпомац,навпомац,NOUN,50,1
616,напевне,напевне,ADVB,51,1
617,вона,вона,NPRO,51,1
618,збиралася,збиратися,VERB,51,1
619,розрахуватися,розрахуватися,VERB,51,1
620,за,за,PREP,51,1
621,снідання,снідання,NOUN,51,1
622,але,але,CONJ,51,1
623,двірник,двірник,NOUN,51,1
624,зробив,зробити,VERB,51,1
625,королівський,королівський,ADJF,51,1
626,жест,жест,NOUN,51,1
627,мовляв,мовляв,PRCL,51,1
628,не,не,PRCL,51,1
629,треба,треба,PRED,51,1
630,платні,платний,ADJF,51,1
631,він,він,NPRO,51,1
632,сьогодні,сьогодні,ADVB,51,1
633,частує,частувати,VERB,51,1
634,тато,тато,NOUN,52,1
635,молиться,молитися,VERB,52,1
636,богу,бог,NOUN,52,1
637,тужить,тужити,VERB,52,1
638,мама,мама,NOUN,52,1
639,сестра,сестра,NOUN,53,1
640,уникає,уникати,VERB,53,1
641,порогу,поріг,NOUN,53,1
642,хоч,хоч,PRCL,53,1
643,вернутись,вернутися,VERB,53,1
644,пора,пора,NOUN,53,1
645,уникає,уникати,VERB,54,1
646,радіє,радіти,VERB,54,1
647,повертає,повертати,VERB,54,1
648,мовчить,мовчати,VERB,54,1
649,повечір'я,повечір'я,NOUN,55,1
650,ще,ще,ADVB,55,1
651,тліє,тліти,VERB,55,1
652,іще,іще,ADVB,55,1
653,хвіртка,хвіртка,NOUN,55,1
654,рипить,рипіти,VERB,55,1
655,іще,іще,ADVB,55,1
656,видно,видно,PRED,55,1
657,дорогу,дорога,NOUN,55,1
658,іще,іще,ADVB,55,1
659,гусне,гуснути,VERB,55,1
660,жура,жура,NOUN,55,1
661,тато,тато,NOUN,56,1
662,молиться,молитися,VERB,56,1
663,богу,бог,NOUN,56,1
664,і,і,CONJ,56,1
665,ридає,ридати,VERB,56,1
666,сестра,сестра,NOUN,56,1
667,на,на,PREP,57,1
668,лисій,лисий,ADJF,57,1
669,горі,гора,NOUN,57,1
670,догоряє,догоряти,VERB,57,1
671,багаття,багаття,NOUN,57,1
672,нічне,нічний,ADJF,57,1
673,і,і,CONJ,57,1
674,листя,листя,NOUN,57,1
675,осіннє,осінній,ADJF,57,1
676,на,на,PREP,57,1
677,лисій,лисий,ADJF,57,1
678,горі,гора,NOUN,57,1
679,догоряє,догоряти,VERB,57,1
680,а,а,CONJ,57,1
681,я,я,NPRO,57,1
682,вже,вже,ADVB,57,1
683,забув,забути,VERB,57,1
684,де,де,CONJ,57,1
685,та,та,CONJ,57,1
686,лиса,лисий,ADJF,57,1
687,гора,гора,NOUN,57,1
688,і,і,CONJ,57,1
689,не,не,PRCL,57,1
690,знаю,знати,VERB,57,1
691,чи,чи,CONJ,57,1
692,лиса,лисий,ADJF,57,1
693,гора,гора,NOUN,57,1
694,впізнала,впізнати,VERB,57,1
695,б,б,PRCL,57,1
696,мене,я,NPRO,57,1
697,середина,середина,NOUN,58,1
698,жовтня,жовтень,NOUN,58,1
699,пора,пора,NOUN,58,1
700,надвечір'їв,надвечір'я,NOUN,58,1
701,твоїх,твій,NPRO,58,1
702,твоїх,твій,NPRO,58,1
703,недовір,недовіра,NOUN,58,1
704,і,і,CONJ,58,1
705,невір,невіра,NOUN,58,1
706,і,і,CONJ,58,1
707,осіннього,осінній,ADJF,58,1
708,вітру,вітер,NOUN,58,1
709,і,і,CONJ,59,1
710,вже,вже,ADVB,59,1
711,половина,половина,NOUN,59,1
712,життя,життя,NOUN,59,1
713,забувається,забуватися,VERB,59,1
714,гріх,гріх,NOUN,60,1
715,уже,уже,ADVB,60,1
716,забувається,забуватися,VERB,60,1
717,горе,горе,NOUN,61,1
718,і,і,CONJ,61,1
719,радість,радість,NOUN,61,1
720,нехитра,нехитрий,ADJF,61,1
721,середина,середина,NOUN,62,1
722,жовтня,жовтень,NOUN,62,1
723,твоїх,твій,NPRO,62,1
724,тонкогорлих,тонкогорлий,ADJF,62,1
725,розлук,розлука,NOUN,62,1
726,і,і,CONJ,62,1
727,я,я,NPRO,62,1
728,вже,вже,ADVB,62,1
729,не,не,PRCL,62,1
730,знаю,знати,VERB,62,1
731,не,не,PRCL,62,1
732,знаю,знати,VERB,62,1
733,не,не,PRCL,62,1
734,знаю,знати,VERB,62,1
735,не,не,PRCL,62,1
736,знаю,знати,VERB,62,1
737,чи,чи,CONJ,62,1
738,я,я,NPRO,62,1
739,вже,вже,ADVB,62,1
740,помер,померти,VERB,62,1
741,чи,чи,CONJ,62,1
742,живу,жити,VERB,62,1
743,чи,чи,CONJ,62,1
744,живцем,живець,NOUN,62,1
745,помираю,помирати,VERB,62,1
746,бо,бо,PRCL,62,1
747,вже,вже,ADVB,62,1
748,відбриніло,відбриніти,VERB,62,1
749,відквітло,відквітнути,VERB,62,1
750,відгасло,відгаснути,VERB,62,1
751,відграло,відграти,VERB,62,1
752,навкруг,навкруг,ADVB,62,1
753,та,та,CONJ,63,1
754,досі,досі,ADVB,63,1
755,ще,ще,ADVB,63,1
756,пахнуть,пахнути,VERB,63,1
757,тужливі,тужливий,ADJF,63,1
758,долоні,долоня,NOUN,63,1
759,твої,твій,NPRO,63,1
760,і,і,CONJ,63,1
761,губи,губа,NOUN,63,1
762,гіркі,гіркий,ADJF,63,1
763,аж,аж,PRCL,63,1
764,солоні,солоний,ADJF,63,1
765,і,і,CONJ,63,1
766,досі,досі,ADVB,63,1
767,ще,ще,ADVB,63,1
768,пахнуть,пахнути,VERB,63,1
769,і,і,CONJ,63,1
770,лиса,лисий,ADJF,63,1
771,гора,гора,NOUN,63,1
772,проліта,пролітати,VERB,63,1
773,схарапудженим,схарапуджений,ADJF,63,1
774,птахом,птах,NOUN,63,1
775,і,і,CONJ,63,1
